code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_clicks,active_days,clicks_day30,clicks_day60,clicks_day100,click_std,unique_activity_types,last_active_day,avg_assessment_score,score_std,num_assessments_submitted,tma_avg_score,exam_avg_score,late_submissions,num_modules_registered,withdrew,withdrawal_day,early_withdraw,registered_late,target,gender_enc,region_enc,highest_education_enc,imd_band_enc,age_band_enc,disability_enc,code_module_enc,code_presentation_enc
BBB,2014J,609927,M,Scotland,A Level or Equivalent,80-90%,35-55,1,60,N,Pass,976.0,57.0,139.0,194.0,325.0,12.350378929861636,9.0,239.0,55.2,30.898220013457088,5.0,55.2,0.0,1.0,1,0,999.0,0,0,1,1,6,0,8,1,0,1,3
BBB,2014J,610385,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass,1964.0,74.0,221.0,415.0,588.0,6.453987074020487,9.0,237.0,82.8,11.691877522451216,5.0,82.8,0.0,0.0,1,0,999.0,0,0,1,0,0,0,6,0,1,1,3
BBB,2014J,610405,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,1411.0,73.0,133.0,285.0,538.0,6.798894175623529,8.0,241.0,86.0,12.55143264884378,14.0,80.5,0.0,0.0,2,0,999.0,0,0,1,0,5,0,5,0,0,1,3
BBB,2014J,610437,F,North Western Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-81.0,1,0,0,0,5,2,6,0,0,1,3
BBB,2014J,610470,F,London Region,Post Graduate Qualification,10-20,35-55,0,60,N,Pass,1201.0,47.0,227.0,386.0,437.0,7.5037473496022145,10.0,237.0,70.6,16.90562036720333,5.0,70.6,0.0,0.0,1,0,999.0,0,0,1,0,3,4,1,1,0,1,3
BBB,2014J,610494,F,Wales,Lower Than A Level,10-20,0-35,1,60,N,Withdrawn,85.0,14.0,81.0,85.0,85.0,2.1044171232366056,6.0,34.0,1.0,0.0,1.0,1.0,0.0,0.0,2,1,3.0,1,0,0,0,10,2,1,0,0,1,3
BBB,2014J,610545,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1438.0,86.0,273.0,562.0,632.0,6.285025630419034,8.0,257.0,75.8,13.700364958642526,5.0,75.8,0.0,0.0,1,0,999.0,0,0,1,0,9,0,6,0,0,1,3
BBB,2014J,611241,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1173.0,54.0,48.0,177.0,243.0,6.026192112094692,7.0,248.0,73.84615384615384,19.40294717238489,13.0,72.5,0.0,4.0,2,0,999.0,0,0,1,0,1,2,3,0,0,1,3
BBB,2014J,611268,F,North Western Region,A Level or Equivalent,20-30%,35-55,1,60,N,Distinction,2980.0,80.0,344.0,746.0,1239.0,7.4314105301863105,10.0,242.0,84.73333333333333,19.37769950472032,15.0,77.1,0.0,9.0,2,0,999.0,0,0,1,0,5,0,2,1,0,1,3
BBB,2014J,611275,M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,244.0,10.0,112.0,237.0,237.0,3.3770864484563834,8.0,112.0,27.5,37.476659402887016,2.0,27.5,0.0,1.0,1,1,157.0,0,0,0,1,8,0,8,1,0,1,3
BBB,2014J,611329,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass,1844.0,81.0,269.0,458.0,547.0,9.341703691279397,10.0,236.0,56.0,31.432467291003423,5.0,56.0,0.0,0.0,1,0,999.0,0,0,1,0,3,1,2,0,0,1,3
BBB,2014J,611821,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass,1241.0,83.0,176.0,348.0,561.0,5.832260723983368,9.0,246.0,48.2,26.621419947102748,5.0,48.2,0.0,0.0,1,0,999.0,0,0,1,0,3,1,2,0,0,1,3
BBB,2014J,612135,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,1438.0,40.0,167.0,330.0,524.0,6.349962103982885,8.0,236.0,89.0,7.211102550927978,5.0,89.0,0.0,0.0,1,0,999.0,0,0,1,0,8,0,9,0,0,1,3
BBB,2014J,612230,F,South East Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,809.0,64.0,79.0,231.0,269.0,3.6241043722641284,9.0,240.0,83.2,11.987493482792805,5.0,83.2,0.0,0.0,1,0,999.0,0,0,1,0,7,2,3,0,0,1,3
BBB,2014J,612247,F,South East Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,2532.0,69.0,537.0,724.0,965.0,5.885889233371521,10.0,246.0,72.75,18.786076404259266,4.0,72.75,0.0,0.0,1,0,999.0,0,0,1,0,7,2,7,1,0,1,3
BBB,2014J,612337,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,121.0,11.0,104.0,121.0,121.0,2.1544281836598995,6.0,44.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,12.0,1,0,0,0,5,0,3,0,0,1,3
BBB,2014J,612473,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,1,60,N,Withdrawn,42.0,2.0,42.0,42.0,42.0,0.7701320979389588,6.0,19.0,100.0,0.0,1.0,100.0,0.0,1.0,1,1,12.0,1,0,0,0,0,0,5,1,0,1,3
BBB,2014J,612566,F,South East Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,1042.0,60.0,159.0,272.0,387.0,4.924137771494613,7.0,253.0,87.2,7.726577508832743,5.0,87.2,0.0,0.0,1,0,999.0,0,0,1,0,7,2,1,0,0,1,3
BBB,2014J,612750,F,Ireland,Lower Than A Level,10-20,0-35,1,60,Y,Pass,1686.0,71.0,255.0,597.0,872.0,6.629262057956593,10.0,249.0,67.2,19.485892332659542,5.0,67.2,0.0,1.0,1,0,999.0,0,0,1,0,2,2,1,0,1,1,3
BBB,2014J,613102,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,919.0,49.0,166.0,262.0,364.0,5.206005150454233,9.0,248.0,86.4,8.173126696681019,5.0,86.4,0.0,0.0,1,0,999.0,0,0,1,0,5,0,3,1,0,1,3
BBB,2014J,613135,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Fail,285.0,26.0,72.0,212.0,221.0,5.0278817622907885,5.0,202.0,34.8,20.216330032921405,5.0,34.8,0.0,1.0,1,0,999.0,0,0,0,1,9,0,9,1,0,1,3
BBB,2014J,613380,F,North Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,999.0,0,0,0,0,4,2,5,0,0,1,3
BBB,2014J,613909,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,804.0,59.0,14.0,76.0,129.0,5.075406261253388,8.0,237.0,78.0,12.62933094031509,5.0,78.0,0.0,0.0,1,0,999.0,0,0,1,0,1,2,6,0,0,1,3
BBB,2014J,614159,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,262.0,16.0,61.0,83.0,90.0,4.0812540654708105,7.0,225.0,45.4,26.130442016927304,5.0,45.4,0.0,0.0,1,0,999.0,0,0,1,0,0,0,2,0,0,1,3
BBB,2014J,614405,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-40.0,1,0,0,1,0,0,5,0,0,1,3
BBB,2014J,615016,F,South East Region,Lower Than A Level,20-30%,35-55,1,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12.0,1,0,0,0,7,2,2,1,0,1,3
BBB,2014J,615165,F,Wales,A Level or Equivalent,40-50%,0-35,1,180,Y,Withdrawn,454.0,11.0,407.0,454.0,454.0,9.03151497003126,7.0,40.0,76.0,33.94112549695428,2.0,76.0,0.0,0.0,1,1,12.0,1,0,0,0,10,0,4,0,1,1,3
BBB,2014J,615263,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,64.0,11.0,46.0,64.0,64.0,1.788256402915098,6.0,52.0,78.0,31.11269837220809,2.0,78.0,0.0,0.0,1,1,53.0,0,0,0,0,7,0,5,0,0,1,3
BBB,2014J,616660,F,Scotland,HE Qualification,60-70%,35-55,0,60,N,Pass,2523.0,99.0,380.0,725.0,865.0,6.660192522595675,9.0,246.0,64.2,36.12755181298617,5.0,64.2,0.0,0.0,1,0,999.0,0,0,1,0,6,1,6,1,0,1,3
BBB,2014J,617297,F,Wales,Lower Than A Level,10-20,0-35,1,150,N,Pass,629.0,45.0,226.0,294.0,311.0,4.571484150326174,8.0,248.0,80.66666666666667,15.755951256588729,9.0,75.14285714285714,0.0,7.0,2,1,170.0,0,0,1,0,10,2,1,0,0,1,3
BBB,2014J,617521,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,500.0,22.0,42.0,64.0,99.0,3.974296296943728,7.0,236.0,80.0,12.922847983320086,5.0,80.0,0.0,0.0,1,0,999.0,0,0,1,0,0,0,4,0,0,1,3
BBB,2014J,617525,F,London Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass,591.0,40.0,123.0,222.0,264.0,5.271636202776489,9.0,251.0,81.4,12.541929676090518,5.0,81.4,0.0,0.0,2,1,-29.0,1,0,1,0,3,0,6,0,0,1,3
BBB,2014J,617530,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,370.0,33.0,29.0,76.0,81.0,5.9416200295636665,6.0,237.0,68.6,18.406520583749664,5.0,68.6,0.0,1.0,1,0,999.0,0,0,1,1,9,0,9,0,0,1,3
BBB,2014J,617671,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-21.0,1,0,0,0,9,0,6,0,0,1,3
BBB,2014J,617804,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-46.0,1,0,0,1,9,0,3,0,0,1,3
BBB,2014J,617811,F,Yorkshire Region,No Formal quals,0-10%,0-35,0,120,N,Withdrawn,122.0,4.0,122.0,122.0,122.0,4.693644962105999,7.0,18.0,100.0,0.0,1.0,100.0,0.0,0.0,1,1,-1.0,1,0,0,0,12,3,0,0,0,1,3
BBB,2014J,618197,F,South East Region,Lower Than A Level,20-30%,0-35,1,60,N,Pass,1227.0,60.0,239.0,392.0,589.0,6.690663770133849,9.0,237.0,59.75,27.39525506360545,8.0,54.0,0.0,1.0,2,1,82.0,0,0,1,0,7,2,2,0,0,1,3
BBB,2014J,618589,F,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,1137.0,85.0,135.0,379.0,600.0,2.6573399727135416,9.0,255.0,34.2,19.044684297724654,5.0,34.2,0.0,2.0,1,0,999.0,0,0,0,0,9,2,1,0,0,1,3
BBB,2014J,618734,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,1180.0,57.0,450.0,576.0,789.0,7.504169716224176,10.0,230.0,77.5,17.99073835801818,4.0,77.5,0.0,1.0,1,1,229.0,0,0,0,0,1,2,2,0,0,1,3
BBB,2014J,618858,F,London Region,Lower Than A Level,20-30%,0-35,1,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,-19.0,1,0,0,0,3,2,2,0,0,1,3
BBB,2014J,618960,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,240.0,11.0,105.0,239.0,240.0,4.850303510434199,6.0,89.0,79.0,29.698484809834994,2.0,79.0,0.0,0.0,1,0,999.0,0,0,0,0,11,2,2,0,0,1,3
BBB,2014J,618983,F,London Region,No Formal quals,50-60%,35-55,0,150,N,Fail,1645.0,65.0,778.0,1233.0,1390.0,4.768391944698473,9.0,217.0,87.0,14.730919862656235,3.0,87.0,0.0,0.0,1,0,999.0,0,0,0,0,3,3,5,1,0,1,3
BBB,2014J,618994,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1991.0,98.0,483.0,637.0,989.0,6.887354303642281,10.0,237.0,65.6,36.65105728352185,5.0,65.6,0.0,0.0,1,0,999.0,0,0,1,0,10,0,7,0,0,1,3
BBB,2014J,619052,M,East Anglian Region,No Formal quals,60-70%,0-35,0,60,N,Fail,51.0,7.0,39.0,51.0,51.0,2.24521831700289,5.0,52.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,999.0,0,0,0,1,0,3,6,0,0,1,3
BBB,2014J,619935,F,Ireland,HE Qualification,60-70%,0-35,0,120,N,Pass,928.0,64.0,252.0,381.0,561.0,5.2768759452389515,10.0,232.0,67.0,19.235384061671343,5.0,67.0,0.0,1.0,1,0,999.0,0,0,1,0,2,1,6,0,0,1,3
BBB,2014J,620000,F,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,573.0,58.0,181.0,189.0,292.0,4.18063517898401,9.0,239.0,83.4,14.758048651498614,5.0,83.4,0.0,0.0,1,0,999.0,0,0,1,0,3,2,4,0,0,1,3
BBB,2014J,620115,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,38.0,3.0,30.0,38.0,38.0,4.323799035019793,4.0,35.0,80.0,0.0,1.0,80.0,0.0,0.0,1,0,999.0,0,0,0,0,10,2,2,0,0,1,3
BBB,2014J,620135,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-120.0,1,0,0,0,0,0,4,0,0,1,3
BBB,2014J,620550,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,999.0,0,0,0,0,3,0,2,0,0,1,3
BBB,2014J,620655,F,East Midlands Region,A Level or Equivalent,10-20,0-35,1,120,N,Withdrawn,4.0,2.0,4.0,4.0,4.0,0.0,3.0,25.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,5.0,1,0,0,0,1,0,1,0,0,1,3
BBB,2014J,620698,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1110.0,66.0,73.0,136.0,188.0,6.3608734964822675,8.0,247.0,62.0,34.45286635390443,5.0,62.0,0.0,0.0,1,0,999.0,0,0,1,0,1,0,9,0,0,1,3
BBB,2014J,621487,F,Wales,Lower Than A Level,30-40%,0-35,1,60,N,Pass,153.0,13.0,98.0,98.0,98.0,2.930985835192947,4.0,234.0,73.2,15.466091943344964,5.0,73.2,0.0,0.0,1,0,999.0,0,0,1,0,10,2,3,0,0,1,3
BBB,2014J,621826,F,Wales,A Level or Equivalent,10-20,0-35,1,60,N,Pass,265.0,22.0,45.0,93.0,131.0,2.8228928312307304,6.0,227.0,62.6,35.146834850381616,5.0,62.6,0.0,2.0,1,0,999.0,0,0,1,0,10,0,1,0,0,1,3
BBB,2014J,621856,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,999.0,0,0,0,0,5,0,1,0,0,1,3
BBB,2014J,621899,F,Wales,Lower Than A Level,40-50%,0-35,1,60,N,Withdrawn,67.0,5.0,67.0,67.0,67.0,3.3554819712314443,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12.0,1,0,0,0,10,2,4,0,0,1,3
BBB,2014J,621935,M,South East Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-4.0,1,0,0,1,7,1,8,1,0,1,3
BBB,2014J,622007,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,118.0,21.0,64.0,68.0,81.0,1.1143067205603308,4.0,236.0,80.2,11.606032913963324,5.0,80.2,0.0,1.0,1,0,999.0,0,0,0,0,0,0,4,0,0,1,3
BBB,2014J,622117,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,34.0,3.0,6.0,16.0,16.0,1.0841764600337107,4.0,112.0,60.75,35.50938842991621,4.0,60.75,0.0,2.0,1,1,152.0,0,0,0,0,3,0,6,0,0,1,3
BBB,2014J,622313,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,139.0,17.0,31.0,39.0,39.0,2.5372632732991636,4.0,253.0,52.8,30.111459612579395,5.0,52.8,0.0,0.0,1,0,999.0,0,0,1,0,12,2,3,0,0,1,3
BBB,2014J,622573,F,Wales,Lower Than A Level,70-80%,0-35,0,120,Y,Pass,2545.0,156.0,553.0,767.0,1026.0,5.244121893104311,10.0,258.0,66.2,37.218275080933026,5.0,66.2,0.0,0.0,1,0,999.0,0,0,1,0,10,2,7,0,1,1,3
BBB,2014J,622722,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-21.0,1,0,0,0,7,2,5,0,0,1,3
BBB,2014J,623042,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,N,Fail,921.0,37.0,500.0,512.0,530.0,7.5285878709312986,7.0,247.0,58.2,32.07335342616983,5.0,58.2,0.0,3.0,1,0,999.0,0,0,0,0,11,0,0,0,0,1,3
BBB,2014J,623097,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,857.0,55.0,329.0,396.0,564.0,5.8214417867429935,7.0,239.0,76.8,14.202112518917742,5.0,76.8,0.0,0.0,1,0,999.0,0,0,1,0,5,0,7,0,0,1,3
BBB,2014J,623319,M,North Western Region,HE Qualification,0-10%,0-35,0,180,N,Withdrawn,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1.0,1,0,0,1,5,1,0,0,0,1,3
BBB,2014J,623376,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1488.0,72.0,116.0,181.0,247.0,9.728548239218084,9.0,237.0,76.0,13.765899897936205,5.0,76.0,0.0,2.0,1,0,999.0,0,0,1,0,9,0,2,0,0,1,3
BBB,2014J,623441,F,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,709.0,19.0,264.0,347.0,361.0,9.2217087190921,9.0,145.0,66.4,22.501111083677625,5.0,66.4,0.0,0.0,1,0,999.0,0,0,1,0,12,0,0,1,0,1,3
BBB,2014J,623519,F,Ireland,A Level or Equivalent,90-100%,0-35,1,60,N,Pass,1911.0,72.0,381.0,511.0,960.0,16.40183675961978,7.0,253.0,77.6,13.722244714331545,5.0,77.6,0.0,0.0,1,0,999.0,0,0,1,0,2,0,9,0,0,1,3
BBB,2014J,623648,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1493.0,23.0,161.0,230.0,364.0,15.528338828506689,10.0,237.0,49.6,27.591665408235148,5.0,49.6,0.0,0.0,1,0,999.0,0,0,1,0,3,0,6,0,0,1,3
BBB,2014J,623689,F,North Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,89.0,11.0,35.0,37.0,39.0,3.130290684969047,5.0,254.0,87.8,6.870225614927068,5.0,87.8,0.0,2.0,1,0,999.0,0,0,1,0,4,2,6,0,0,1,3
BBB,2014J,624342,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,1103.0,74.0,183.0,322.0,395.0,5.308749848637697,9.0,262.0,81.8,15.786069808536894,5.0,81.8,0.0,0.0,1,0,999.0,0,0,1,0,0,0,7,0,0,1,3
BBB,2014J,624709,F,North Western Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,195.0,13.0,189.0,195.0,195.0,2.201646231202145,7.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,999.0,0,0,0,0,5,2,2,0,0,1,3
BBB,2014J,624795,F,North Region,No Formal quals,10-20,0-35,0,120,N,Withdrawn,617.0,37.0,198.0,250.0,369.0,3.1367181432821556,6.0,220.0,66.875,29.633173977824246,8.0,51.666666666666664,0.0,1.0,2,1,27.0,1,0,0,0,4,3,1,0,0,1,3
BBB,2014J,625666,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,1224.0,51.0,187.0,444.0,632.0,5.989325684971958,10.0,235.0,54.2,29.81107176872378,5.0,54.2,0.0,0.0,1,0,999.0,0,0,1,0,0,0,3,1,0,1,3
BBB,2014J,625709,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,90,N,Fail,81.0,8.0,65.0,80.0,80.0,4.885299770347142,4.0,103.0,86.5,19.091883092036785,2.0,86.5,0.0,0.0,1,0,999.0,0,0,0,0,1,0,6,1,0,1,3
BBB,2014J,625826,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,299.0,30.0,30.0,37.0,41.0,3.247569811015516,7.0,254.0,86.0,7.968688725254614,5.0,86.0,0.0,1.0,1,0,999.0,0,0,1,0,10,0,4,0,0,1,3
BBB,2014J,626012,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1211.0,56.0,78.0,190.0,238.0,13.042448738847668,9.0,260.0,49.0,26.888659319497503,5.0,49.0,0.0,1.0,1,0,999.0,0,0,1,1,3,0,9,0,0,1,3
BBB,2014J,626075,M,Scotland,Lower Than A Level,0-10%,0-35,1,120,N,Pass,181.0,24.0,8.0,31.0,60.0,3.7136210109081174,7.0,237.0,58.0,33.741665637605976,5.0,58.0,0.0,3.0,1,0,999.0,0,0,1,1,6,2,0,0,0,1,3
BBB,2014J,626139,F,South Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1292.0,64.0,211.0,387.0,663.0,8.843820010795447,10.0,236.0,76.6,14.724129855444769,5.0,76.6,0.0,0.0,1,0,999.0,0,0,1,0,8,0,1,0,0,1,3
BBB,2014J,626159,F,South West Region,Lower Than A Level,60-70%,35-55,0,60,Y,Pass,12461.0,254.0,3770.0,5244.0,7047.0,8.672417679688813,10.0,260.0,80.21428571428571,15.049551853427761,14.0,75.375,0.0,0.0,2,0,999.0,0,0,1,0,9,2,6,1,1,1,3
BBB,2014J,626195,F,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Distinction,3162.0,221.0,759.0,1019.0,1441.0,7.185710731461462,10.0,258.0,87.2,8.318653737234168,5.0,87.2,0.0,0.0,1,0,999.0,0,0,1,0,6,2,5,1,0,1,3
BBB,2014J,626210,F,South East Region,Lower Than A Level,50-60%,35-55,0,135,N,Fail,1109.0,72.0,527.0,728.0,984.0,4.345921978544106,10.0,138.0,89.33333333333333,9.291573243177568,3.0,89.33333333333333,0.0,0.0,1,0,999.0,0,0,0,0,7,2,5,1,0,1,3
BBB,2014J,626597,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,1,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,-96.0,1,0,0,0,11,0,2,0,0,1,3
BBB,2014J,626646,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,1043.0,57.0,176.0,322.0,418.0,6.53609211234112,8.0,236.0,76.8,14.307340773183533,5.0,76.8,0.0,0.0,1,0,999.0,0,0,1,0,3,2,4,0,0,1,3
BBB,2014J,626660,F,South West Region,Lower Than A Level,50-60%,35-55,0,120,N,Withdrawn,27.0,4.0,27.0,27.0,27.0,1.4917354742965407,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12.0,1,0,0,0,9,2,5,1,0,1,3
BBB,2014J,626740,F,Wales,HE Qualification,80-90%,0-35,1,120,N,Pass,1070.0,53.0,203.0,335.0,517.0,4.843182966269926,9.0,240.0,67.0,37.2223051408695,5.0,67.0,0.0,1.0,1,0,999.0,0,0,1,0,10,1,8,0,0,1,3
BBB,2014J,626835,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-30.0,1,0,0,0,2,2,0,0,0,1,3
BBB,2014J,627119,F,East Anglian Region,No Formal quals,40-50%,0-35,1,60,N,Withdrawn,179.0,12.0,93.0,179.0,179.0,3.2891901632202054,7.0,51.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,66.0,0,0,0,0,0,3,4,0,0,1,3
BBB,2014J,627269,F,North Western Region,No Formal quals,0-10%,35-55,0,60,N,Pass,6251.0,249.0,1054.0,1881.0,2460.0,7.544802037774555,10.0,262.0,72.6,17.544229820656135,5.0,72.6,0.0,0.0,1,0,999.0,0,0,1,0,5,3,0,1,0,1,3
BBB,2014J,627563,M,South East Region,HE Qualification,90-100%,55<=,0,120,N,Pass,2075.0,108.0,302.0,481.0,842.0,11.831661773978363,10.0,249.0,69.6,38.461669230546924,5.0,69.6,0.0,0.0,1,0,999.0,0,0,1,1,7,1,9,2,0,1,3
BBB,2014J,627660,F,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,Fail,1688.0,73.0,404.0,914.0,1064.0,12.065107964483825,10.0,261.0,47.8,27.04995378923964,5.0,47.8,0.0,0.0,1,0,999.0,0,0,0,0,1,1,1,0,0,1,3
BBB,2014J,627968,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,300,Y,Fail,1166.0,66.0,294.0,375.0,598.0,6.884536538702201,8.0,180.0,35.25,23.44319375284292,4.0,35.25,0.0,0.0,1,0,999.0,0,0,0,0,0,2,6,0,1,1,3
BBB,2014J,628388,M,East Anglian Region,HE Qualification,90-100%,35-55,0,120,N,Pass,490.0,38.0,195.0,225.0,230.0,6.28031044630118,7.0,237.0,84.2,9.628083921528727,5.0,84.2,0.0,1.0,1,0,999.0,0,0,1,1,0,1,9,1,0,1,3
BBB,2014J,628435,F,North Western Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-156.0,1,0,0,0,5,0,1,1,0,1,3
BBB,2014J,628656,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,609.0,26.0,65.0,124.0,204.0,5.691850588391036,8.0,234.0,44.2,24.1805707128678,5.0,44.2,0.0,0.0,1,0,999.0,0,0,1,0,6,1,4,0,0,1,3
BBB,2014J,628679,F,South Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1254.0,85.0,149.0,259.0,497.0,5.590844036127064,9.0,239.0,60.8,33.995587949026564,5.0,60.8,0.0,0.0,1,0,999.0,0,0,1,0,8,0,1,0,0,1,3
BBB,2014J,628819,F,South Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-15.0,1,0,0,0,8,0,0,0,0,1,3
BBB,2014J,628991,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,3357.0,120.0,725.0,1261.0,1896.0,11.655624636912986,10.0,239.0,83.6,15.565988564816564,5.0,83.6,0.0,0.0,1,0,999.0,0,0,1,0,5,0,2,0,0,1,3
