id_student,total_clicks,final_result
538051,179,Fail
538069,126,Withdrawn
538102,690,Fail
538131,359,Withdrawn
538138,180,Withdrawn
538196,362,Withdrawn
538196,362,Withdrawn
538202,2836,Pass
538210,323,Pass
538211,140,Fail
538221,4842,Pass
538232,537,Withdrawn
538232,537,Withdrawn
538251,1790,Distinction
538611,1033,Fail
538701,933,Pass
538863,1253,Pass
538887,2421,Withdrawn
538887,2421,Pass
538897,1240,Distinction
538903,1115,Pass
538916,4582,Pass
538918,273,Fail
538941,2348,Pass
538942,832,Fail
538949,4830,Pass
538987,2123,Distinction
539035,63,Fail
539043,190,Fail
539056,1655,Pass
539060,317,Withdrawn
539063,1273,Pass
539066,734,Pass
539117,1996,Fail
539142,460,Fail
539186,721,Withdrawn
539186,721,Fail
539209,2664,Pass
539219,284,Fail
539232,247,Withdrawn
539241,2421,Pass
539253,899,Fail
539262,564,Withdrawn
539265,3259,Pass
539303,636,Pass
539308,4818,Fail
539308,4818,Fail
539328,8275,Withdrawn
539328,8275,Pass
539332,4024,Pass
539345,275,Pass
539359,4651,Distinction
539364,1958,Fail
539365,3663,Pass
539385,672,Pass
539401,3069,Withdrawn
539401,3069,Withdrawn
539408,375,Withdrawn
539414,2,Withdrawn
539416,128,Fail
539418,3874,Distinction
539426,23,Withdrawn
539426,23,Fail
539436,1971,Distinction
539440,14841,Distinction
539444,6696,Pass
539451,1014,Fail
539451,1014,Pass
539468,72,Fail
539497,2216,Pass
539514,3919,Fail
539514,3919,Pass
539558,550,Fail
539572,485,Pass
539588,311,Fail
539622,1793,Pass
539635,1814,Distinction
539643,911,Pass
539670,20,Fail
539675,116,Fail
539695,500,Withdrawn
539695,500,Fail
539710,21,Fail
539727,401,Withdrawn
539737,165,Pass
539759,4214,Pass
539774,336,Withdrawn
539775,42,Withdrawn
539784,4174,Pass
539872,623,Withdrawn
539872,623,Withdrawn
539886,723,Fail
539891,135,Withdrawn
539894,282,Pass
539896,3185,Pass
539922,5885,Withdrawn
539922,5885,Pass
539945,4646,Withdrawn
539945,4646,Pass
539953,436,Fail
539962,738,Fail
539963,4720,Pass
539971,348,Pass
539990,470,Pass
539994,1924,Fail
540005,5,Pass
540054,4527,Pass
540055,896,Distinction
540147,2313,Fail
540155,1343,Withdrawn
540155,1343,Withdrawn
540160,6151,Pass
540184,13874,Pass
540207,795,Pass
540209,3770,Pass
540219,2561,Distinction
540224,2948,Pass
540249,836,Fail
540293,457,Pass
540298,1383,Fail
540310,2406,Pass
540422,514,Withdrawn
540503,2356,Pass
540509,2920,Withdrawn
540509,2920,Withdrawn
540509,2920,Pass
540511,1443,Distinction
540513,462,Pass
540521,303,Pass
540530,219,Fail
540530,219,Withdrawn
540547,226,Fail
540549,1778,Pass
540558,2436,Pass
540568,574,Withdrawn
540568,574,Withdrawn
540577,2661,Pass
540581,2489,Fail
540592,3180,Fail
540594,11,Withdrawn
540602,406,Pass
540605,2350,Pass
540607,531,Pass
540614,1009,Pass
540637,1497,Withdrawn
540637,1497,Pass
540656,387,Pass
540682,1997,Pass
540686,8751,Pass
540686,8751,Pass
540694,2779,Withdrawn
540694,2779,Pass
540713,1196,Pass
540723,7400,Pass
540727,4811,Pass
540750,967,Pass
540758,4073,Fail
540758,4073,Pass
540759,751,Withdrawn
540780,201,Distinction
540787,109,Withdrawn
540800,5269,Pass
540801,758,Withdrawn
540806,3160,Pass
540821,1762,Fail
540826,511,Fail
540848,3944,Pass
540909,259,Withdrawn
540909,259,Withdrawn
540918,152,Withdrawn
540920,133,Withdrawn
540937,1,Withdrawn
540947,1777,Pass
540953,7,Withdrawn
540997,1043,Withdrawn
541000,858,Pass
541003,1884,Fail
541003,1884,Pass
541013,2463,Pass
541040,2492,Withdrawn
541040,2492,Fail
541044,82,Withdrawn
541048,154,Fail
541061,45,Withdrawn
541073,880,Pass
541101,1275,Fail
541108,1092,Pass
541113,320,Pass
541123,28,Withdrawn
541171,857,Withdrawn
541171,857,Fail
541174,828,Pass
541184,524,Withdrawn
541184,524,Withdrawn
541196,172,Withdrawn
541202,268,Withdrawn
541228,807,Fail
541231,1561,Fail
541232,1713,Pass
541252,187,Pass
541260,23,Fail
541274,856,Distinction
541281,631,Withdrawn
541315,654,Fail
541327,336,Withdrawn
541327,336,Fail
541349,5034,Pass
541363,653,Pass
541369,76,Withdrawn
541418,4823,Pass
541476,3176,Pass
541482,2806,Fail
541482,2806,Pass
541521,4247,Pass
541523,888,Pass
541531,1495,Pass
541532,3145,Withdrawn
541538,786,Pass
541579,3220,Distinction
541586,2555,Distinction
541697,317,Pass
541702,523,Distinction
541706,394,Fail
541708,2879,Distinction
541727,92,Withdrawn
541753,2754,Pass
541763,123,Fail
541764,333,Pass
541765,774,Pass
541768,3035,Pass
541769,1109,Pass
541774,60,Fail
541781,1550,Pass
541783,2058,Pass
541794,1511,Pass
541803,164,Fail
541808,172,Pass
541822,227,Distinction
541832,499,Fail
541838,48,Withdrawn
541887,578,Withdrawn
541890,343,Pass
541921,4932,Pass
541923,302,Fail
541973,336,Fail
541977,384,Fail
541985,13,Withdrawn
541995,116,Withdrawn
541999,208,Fail
541999,208,Fail
542003,2560,Pass
542010,70,Withdrawn
542012,96,Fail
542020,2367,Pass
542026,3619,Fail
542036,1042,Pass
542049,1775,Pass
542050,3286,Withdrawn
542050,3286,Pass
542054,3269,Withdrawn
542054,3269,Pass
542081,42,Withdrawn
542084,673,Pass
542100,3390,Pass
542115,458,Fail
542134,87,Withdrawn
542164,1246,Pass
542167,1255,Pass
542167,1255,Withdrawn
542172,115,Withdrawn
542180,1220,Withdrawn
542180,1220,Pass
542202,4278,Pass
542205,1508,Pass
542259,634,Withdrawn
542260,234,Fail
542279,2115,Pass
542287,3324,Pass
542291,385,Pass
542293,3059,Pass
542296,1330,Pass
542356,1670,Fail
542372,1392,Fail
542386,2609,Distinction
542394,305,Withdrawn
542396,82,Withdrawn
542423,1032,Withdrawn
542466,556,Pass
542472,7,Fail
542476,613,Withdrawn
542506,7183,Distinction
542524,1217,Pass
542536,2882,Pass
542543,177,Fail
542547,188,Pass
542550,3141,Withdrawn
542550,3141,Withdrawn
542550,3141,Withdrawn
542557,8637,Distinction
542557,8637,Distinction
542558,1348,Pass
542562,1418,Withdrawn
542562,1418,Withdrawn
542562,1418,Withdrawn
542562,1418,Pass
542574,475,Distinction
542602,40,Withdrawn
542613,1350,Pass
542635,5001,Pass
542646,4050,Pass
542653,6295,Pass
542657,1820,Withdrawn
542663,400,Fail
542687,287,Fail
542692,24,Fail
542707,666,Fail
542745,423,Fail
542748,351,Distinction
542987,3310,Fail
542991,226,Fail
543010,14696,Fail
543010,14696,Fail
543019,10020,Pass
543021,172,Withdrawn
543054,785,Fail
543060,4418,Pass
543095,26,Withdrawn
543113,4810,Fail
543124,1203,Pass
543140,826,Fail
543155,1115,Withdrawn
543165,1381,Pass
543170,534,Pass
543180,721,Pass
543202,2607,Pass
543231,237,Withdrawn
543279,191,Fail
543295,265,Fail
543340,3610,Pass
543351,544,Pass
543356,2729,Pass
543356,2729,Withdrawn
543361,195,Withdrawn
543383,31,Withdrawn
543384,3150,Distinction
543386,651,Withdrawn
543408,85,Withdrawn
543415,3114,Pass
543417,1119,Withdrawn
543417,1119,Withdrawn
543417,1119,Pass
543418,52,Withdrawn
543421,53,Withdrawn
543428,2295,Pass
543432,1472,Withdrawn
543436,1382,Fail
543439,1130,Pass
543446,22,Fail
543447,3326,Pass
543459,1008,Pass
543465,13,Fail
543473,1250,Pass
543474,245,Pass
543475,2748,Fail
543475,2748,Pass
543478,497,Fail
543481,1948,Fail
543482,574,Withdrawn
543510,574,Pass
543533,376,Withdrawn
543536,1011,Fail
543557,7,Withdrawn
543571,37,Withdrawn
543573,1926,Pass
543576,18,Fail
543599,5947,Pass
543607,3415,Pass
543630,243,Fail
543643,5721,Pass
543648,1647,Fail
543653,198,Fail
543663,256,Withdrawn
543678,789,Pass
543683,82,Withdrawn
543683,82,Fail
543686,7260,Pass
543719,628,Pass
543723,643,Pass
543749,426,Fail
543756,2817,Pass
543763,1116,Pass
543785,2056,Withdrawn
543785,2056,Withdrawn
543788,4884,Pass
543788,4884,Pass
543789,2616,Distinction
543798,2552,Pass
543818,610,Fail
543825,329,Pass
543853,1805,Pass
543860,3390,Pass
543910,572,Pass
543919,558,Pass
543924,239,Fail
543924,239,Fail
543926,215,Withdrawn
543931,1719,Pass
543948,6051,Pass
543948,6051,Pass
543953,11174,Withdrawn
543953,11174,Pass
543963,15,Withdrawn
543970,3562,Fail
543976,1153,Withdrawn
543976,1153,Withdrawn
544017,103,Fail
544021,3136,Withdrawn
544021,3136,Withdrawn
544031,101,Withdrawn
544050,4,Fail
544052,4341,Pass
544052,4341,Pass
544053,1072,Pass
544055,6188,Pass
544063,171,Fail
544071,330,Withdrawn
544071,330,Withdrawn
544090,4612,Fail
544090,4612,Distinction
544091,3054,Pass
544092,3002,Pass
544098,1254,Pass
544103,2328,Pass
544108,855,Pass
544122,567,Distinction
544140,406,Fail
544141,1151,Fail
544155,255,Withdrawn
544155,255,Fail
544173,7719,Distinction
544186,769,Distinction
544195,574,Fail
544207,5318,Distinction
544212,4687,Pass
544226,711,Fail
544249,1362,Pass
544253,2270,Pass
544267,4639,Pass
544271,3029,Withdrawn
544271,3029,Distinction
544279,14,Fail
544284,1143,Fail
544289,6735,Pass
544295,2957,Fail
544295,2957,Pass
544296,148,Withdrawn
544307,2311,Pass
544313,4303,Pass
544319,42,Withdrawn
544351,919,Fail
544352,70,Withdrawn
544356,195,Withdrawn
544367,18,Fail
544383,1598,Distinction
544408,113,Fail
544430,66,Fail
544444,358,Withdrawn
544455,3526,Pass
544467,1608,Withdrawn
544467,1608,Pass
544479,6851,Pass
544490,963,Pass
544499,310,Withdrawn
544499,310,Withdrawn
544500,408,Fail
544519,239,Fail
544530,4355,Pass
544532,417,Pass
544543,3768,Fail
544576,987,Pass
544587,1440,Withdrawn
544587,1440,Fail
544593,2120,Fail
544594,7678,Distinction
544594,7678,Distinction
544603,1434,Pass
544612,1133,Withdrawn
544615,305,Pass
544627,460,Withdrawn
544627,460,Fail
544632,786,Pass
544639,82,Fail
544642,1254,Pass
544649,1925,Withdrawn
544649,1925,Withdrawn
544649,1925,Withdrawn
544651,306,Withdrawn
544697,439,Fail
544720,277,Fail
544741,231,Pass
544745,3423,Withdrawn
544745,3423,Fail
544791,925,Withdrawn
544791,925,Pass
544839,11539,Distinction
544839,11539,Distinction
544847,1906,Fail
544848,875,Pass
544850,9212,Pass
544859,674,Fail
544880,857,Fail
544881,1411,Pass
544890,316,Pass
544894,3496,Pass
544898,245,Fail
544907,1420,Fail
544930,322,Withdrawn
544942,263,Withdrawn
544943,193,Fail
544963,2523,Pass
544978,71,Fail
544982,401,Fail
544989,829,Fail
544991,1892,Pass
545041,212,Fail
545045,232,Fail
545048,2993,Fail
545072,42,Fail
545080,2106,Fail
545083,593,Pass
545093,2417,Pass
545115,820,Fail
545118,919,Fail
545118,919,Pass
545119,5342,Withdrawn
545119,5342,Pass
545124,21,Fail
545127,5,Withdrawn
545146,231,Pass
545164,3060,Pass
545179,391,Fail
545191,1604,Pass
545196,1577,Pass
545200,226,Pass
545201,22,Withdrawn
545211,985,Pass
545219,133,Withdrawn
545223,4524,Withdrawn
545223,4524,Fail
545229,5276,Distinction
545245,2046,Fail
545254,306,Pass
545255,1524,Fail
545255,1524,Pass
545297,32,Fail
545298,168,Pass
545313,122,Fail
545337,136,Withdrawn
545340,124,Fail
545376,212,Withdrawn
545377,1639,Fail
545379,3864,Pass
545381,2,Fail
545384,186,Fail
545387,1154,Fail
545387,1154,Withdrawn
545392,538,Pass
545443,302,Pass
545462,5375,Pass
545480,777,Withdrawn
545493,3259,Withdrawn
545493,3259,Pass
545521,26,Withdrawn
545521,26,Withdrawn
545565,129,Withdrawn
545604,271,Fail
545637,3643,Pass
545658,580,Pass
545665,1551,Distinction
545693,737,Withdrawn
545697,1131,Pass
545702,219,Pass
545704,3997,Pass
545704,3997,Pass
545720,2061,Fail
545725,2402,Withdrawn
545740,3184,Pass
545740,3184,Distinction
545741,2619,Pass
545747,2359,Pass
545751,1607,Fail
545752,423,Fail
545758,782,Fail
545758,782,Pass
545769,1260,Pass
545785,414,Pass
545791,20,Withdrawn
545803,444,Fail
545896,6,Withdrawn
545909,2653,Pass
545916,1790,Fail
545918,278,Withdrawn
545944,722,Withdrawn
545944,722,Withdrawn
545951,671,Withdrawn
545962,4494,Pass
545964,783,Pass
545991,439,Fail
545993,693,Fail
546000,1082,Fail
546019,170,Fail
546025,409,Fail
546040,255,Fail
546048,121,Fail
546052,495,Distinction
546054,703,Pass
546065,2425,Pass
546071,6126,Pass
546074,2195,Pass
546089,820,Fail
546097,621,Pass
546136,308,Withdrawn
546139,228,Withdrawn
546141,148,Fail
546157,289,Pass
546164,381,Withdrawn
546191,784,Pass
546192,524,Pass
546196,556,Pass
546202,839,Fail
546202,839,Pass
546215,4506,Pass
546221,2444,Pass
546243,411,Withdrawn
546250,284,Pass
546262,1130,Withdrawn
546286,494,Distinction
546293,123,Withdrawn
546293,123,Fail
546299,464,Withdrawn
546299,464,Fail
546302,12,Fail
546322,567,Pass
546329,1910,Fail
546333,3,Withdrawn
546339,322,Withdrawn
546348,4695,Pass
546394,204,Withdrawn
546396,731,Withdrawn
546400,54,Withdrawn
546400,54,Withdrawn
546400,54,Withdrawn
546400,54,Withdrawn
546403,608,Withdrawn
546403,608,Withdrawn
546403,608,Withdrawn
546407,3750,Pass
546408,769,Fail
546412,2438,Fail
546428,3185,Pass
546431,169,Fail
546439,1716,Withdrawn
546455,27,Fail
546457,357,Pass
546464,7366,Distinction
546480,2622,Pass
546500,809,Fail
546533,1406,Fail
546547,6278,Withdrawn
546547,6278,Pass
546563,2334,Withdrawn
546583,6946,Pass
546584,1823,Pass
546604,1529,Pass
546609,649,Pass
546627,2951,Pass
546632,1424,Pass
546634,289,Withdrawn
546643,602,Fail
546645,3403,Pass
546654,2376,Pass
546654,2376,Withdrawn
546654,2376,Distinction
546675,1590,Withdrawn
546675,1590,Pass
546681,55,Fail
546682,4102,Pass
546685,1414,Pass
546722,1669,Pass
546724,696,Pass
546747,3,Withdrawn
546749,1653,Distinction
546754,17,Fail
546773,490,Fail
546780,1165,Fail
546804,428,Fail
546809,71,Withdrawn
546811,142,Pass
546826,1660,Pass
546830,1393,Withdrawn
546830,1393,Fail
546837,915,Pass
546843,310,Fail
546852,1047,Pass
546861,58,Withdrawn
546862,4293,Pass
546868,534,Fail
546909,713,Fail
546912,2749,Pass
546921,519,Pass
546925,4352,Pass
546932,2409,Pass
546934,3570,Withdrawn
546934,3570,Pass
546941,790,Withdrawn
546941,790,Distinction
546947,1094,Withdrawn
546953,1853,Pass
546958,218,Fail
546961,2511,Pass
547014,5532,Pass
547018,464,Fail
547128,4236,Withdrawn
547128,4236,Withdrawn
547128,4236,Pass
547153,2652,Fail
547153,2652,Pass
547154,3602,Pass
547155,223,Pass
547165,371,Fail
547173,1050,Distinction
547192,561,Pass
547228,4150,Pass
547252,572,Withdrawn
547259,1406,Distinction
547267,30,Withdrawn
547267,30,Withdrawn
547287,3092,Distinction
547302,1649,Fail
547303,25,Withdrawn
547311,756,Fail
547332,2159,Withdrawn
547334,54,Fail
547347,1765,Pass
547349,1895,Pass
547372,39,Fail
547378,189,Withdrawn
547390,97,Pass
547393,3390,Fail
547399,2430,Pass
547400,1692,Distinction
547403,982,Pass
547408,1483,Pass
547409,124,Fail
547413,4121,Fail
547413,4121,Fail
547424,2310,Pass
547427,569,Pass
547445,1424,Pass
547448,1740,Distinction
547466,597,Pass
547486,343,Fail
547487,406,Distinction
547506,1935,Withdrawn
547506,1935,Pass
547534,448,Fail
547556,268,Fail
547569,1219,Fail
547571,395,Withdrawn
547581,6846,Distinction
547584,471,Fail
547593,30,Withdrawn
547609,17,Withdrawn
547612,776,Pass
547620,310,Fail
547629,1616,Withdrawn
547629,1616,Withdrawn
547663,108,Fail
547666,402,Withdrawn
547679,2481,Fail
547680,5479,Distinction
547685,228,Withdrawn
547685,228,Withdrawn
547689,1294,Pass
547690,1188,Pass
547697,229,Pass
547718,545,Withdrawn
547737,1489,Pass
547755,1120,Withdrawn
547755,1120,Withdrawn
547757,1753,Distinction
547773,2382,Pass
547784,2121,Withdrawn
547784,2121,Fail
547786,492,Withdrawn
547786,492,Fail
547787,9,Withdrawn
547788,1297,Pass
547816,24,Withdrawn
547816,24,Withdrawn
547841,957,Distinction
547873,357,Pass
547876,299,Withdrawn
547884,1741,Withdrawn
547884,1741,Fail
547892,571,Pass
547897,93,Withdrawn
547902,603,Pass
547903,7353,Pass
547953,1747,Fail
547979,12,Withdrawn
547986,1102,Withdrawn
547986,1102,Fail
548027,2244,Pass
548043,129,Withdrawn
548057,2130,Fail
548069,1875,Pass
548087,5878,Pass
548090,2975,Distinction
548095,3322,Distinction
548099,5844,Pass
548106,54,Withdrawn
548120,804,Pass
548124,468,Pass
548132,433,Withdrawn
548173,2065,Withdrawn
548173,2065,Fail
548180,519,Fail
548190,883,Fail
548197,636,Pass
548219,5501,Pass
548241,501,Pass
548255,1875,Distinction
548261,1159,Fail
548261,1159,Fail
548267,1201,Pass
548271,674,Fail
548275,905,Pass
548292,2311,Pass
548296,55,Fail
548301,1507,Pass
548307,196,Fail
548312,3999,Distinction
548334,839,Pass
548344,53,Fail
548352,4155,Pass
548355,5,Withdrawn
548371,81,Fail
548371,81,Fail
548383,115,Withdrawn
548386,3645,Distinction
548388,272,Pass
548403,55,Fail
548415,2801,Withdrawn
548420,129,Withdrawn
548424,6133,Pass
548439,714,Pass
548445,279,Fail
548459,7322,Pass
548473,1776,Fail
548486,99,Withdrawn
548488,189,Withdrawn
548500,545,Withdrawn
548504,429,Distinction
548508,4209,Pass
548509,2074,Distinction
548521,5207,Pass
548535,1091,Pass
548547,2042,Withdrawn
548547,2042,Fail
548573,3001,Withdrawn
548573,3001,Withdrawn
548578,667,Withdrawn
548578,667,Fail
548585,813,Withdrawn
548602,942,Pass
548602,942,Pass
548617,736,Distinction
548642,299,Withdrawn
548650,188,Withdrawn
548666,4111,Pass
548677,4048,Pass
548677,4048,Pass
548679,197,Fail
548693,126,Withdrawn
548714,1006,Pass
548722,5941,Pass
548739,24,Withdrawn
548741,180,Fail
548744,481,Pass
548759,8269,Pass
548764,4017,Fail
548764,4017,Pass
548773,73,Fail
548791,448,Pass
548797,281,Withdrawn
548800,81,Withdrawn
548807,1120,Pass
548813,22,Fail
548819,15,Withdrawn
548825,566,Withdrawn
548831,10,Withdrawn
548834,1697,Pass
548838,378,Pass
548839,476,Pass
548843,971,Pass
548844,205,Fail
548851,331,Withdrawn
548851,331,Withdrawn
548854,888,Pass
548857,3882,Pass
548861,2191,Pass
548869,545,Fail
548871,323,Fail
548872,62,Withdrawn
548884,493,Pass
548885,483,Distinction
548893,155,Withdrawn
548899,386,Pass
548900,28,Withdrawn
548921,418,Pass
548922,101,Withdrawn
548924,263,Fail
548926,1724,Withdrawn
548926,1724,Fail
548926,1724,Fail
548926,1724,Fail
548935,1363,Pass
548938,461,Fail
548948,523,Withdrawn
548954,124,Pass
548959,778,Fail
548969,623,Withdrawn
548981,99,Fail
548992,437,Withdrawn
548992,437,Fail
548993,343,Withdrawn
548994,1450,Pass
548996,2383,Pass
549009,58,Withdrawn
549014,966,Fail
549032,982,Pass
549038,2283,Pass
549047,598,Pass
549056,523,Fail
549065,9374,Pass
549078,335,Fail
549078,335,Fail
549087,1,Fail
549093,255,Fail
549095,1833,Pass
549106,360,Fail
549113,976,Withdrawn
549113,976,Pass
549125,816,Pass
549129,322,Pass
549135,801,Pass
549139,68,Withdrawn
549143,72,Withdrawn
549149,223,Fail
549156,21,Withdrawn
549158,235,Pass
549160,208,Withdrawn
549160,208,Withdrawn
549190,123,Pass
549196,676,Distinction
549204,119,Fail
549213,1011,Withdrawn
549219,4043,Pass
549226,274,Fail
549239,4530,Pass
549261,556,Pass
549262,811,Pass
549278,22,Fail
549283,741,Fail
549288,54,Withdrawn
549300,3023,Distinction
549311,119,Withdrawn
549321,3040,Distinction
549334,77,Withdrawn
549337,159,Withdrawn
549337,159,Fail
549343,6163,Pass
549354,154,Fail
549361,944,Withdrawn
549369,2659,Pass
549370,3630,Fail
549391,442,Distinction
549397,4644,Pass
549401,388,Withdrawn
549410,528,Fail
549420,5907,Distinction
549424,1368,Withdrawn
