clicks_day30,active_days,avg_assessment_score,early_withdraw,target,gender_enc,region_enc,highest_education_enc,imd_band_enc,age_band_enc,disability_enc,code_module_enc,code_presentation_enc
3874.0,284.0,75.16666666666667,0,1,1,9,2,8,0,0,2,3
51.0,4.0,0.0,1,0,1,4,4,-1,1,0,2,3
156.0,32.0,42.5,0,0,0,11,2,2,0,0,2,3
778.0,46.0,69.66666666666667,0,0,1,4,4,-1,1,0,2,3
48.0,10.0,0.0,0,0,1,11,1,2,0,0,2,3
222.0,32.0,76.33333333333333,0,0,0,7,2,6,0,0,2,3
747.0,184.0,89.3529411764706,0,1,1,6,1,8,0,0,2,3
0.0,0.0,0.0,1,0,1,3,0,1,0,1,2,3
233.0,27.0,54.333333333333336,0,0,0,6,0,1,1,0,2,3
54.0,18.0,88.0,0,0,1,4,3,-1,0,0,2,3
365.0,48.0,86.0,0,0,1,6,1,7,0,0,2,3
243.0,68.0,66.88888888888889,0,1,1,9,1,7,1,0,2,3
560.0,29.0,93.5,0,0,0,5,1,3,1,0,2,3
832.0,85.0,66.3157894736842,0,0,1,5,0,7,0,0,2,3
159.0,83.0,76.11111111111111,0,1,1,7,1,9,0,0,2,3
570.0,131.0,90.11111111111111,0,1,0,9,0,7,1,0,2,3
353.0,78.0,74.53846153846153,1,0,1,5,2,2,0,0,2,3
573.0,77.0,44.333333333333336,0,0,1,1,0,3,0,0,2,3
529.0,150.0,77.42857142857143,0,1,1,6,0,5,0,1,2,3
252.0,21.0,44.0,0,0,1,3,2,1,2,0,2,3
426.0,20.0,93.5,0,0,1,3,1,3,1,0,2,3
872.0,168.0,53.8,0,0,0,1,0,4,0,0,2,3
148.0,10.0,67.0,0,0,1,6,1,9,0,0,2,3
338.0,89.0,85.375,0,1,0,6,2,5,0,0,2,3
456.0,45.0,44.0,0,0,0,5,1,2,1,1,2,3
479.0,98.0,74.5,0,0,0,11,2,7,0,0,2,3
1014.0,185.0,79.5625,0,1,1,8,0,9,1,0,2,3
58.0,5.0,0.0,0,0,1,6,0,4,0,0,2,3
209.0,65.0,79.5,0,1,1,6,4,6,1,0,2,3
379.0,12.0,86.66666666666667,1,0,1,3,0,4,0,0,2,3
488.0,19.0,89.0,0,0,1,5,1,5,1,0,2,3
360.0,18.0,78.0,0,0,0,6,0,3,0,0,2,3
318.0,49.0,56.4,1,0,1,10,2,9,0,0,2,3
244.0,36.0,91.85714285714286,0,0,1,1,2,7,0,0,2,3
672.0,38.0,60.5,0,0,0,8,0,4,1,0,2,3
299.0,61.0,94.33333333333333,0,1,1,3,1,1,0,0,2,3
59.0,53.0,36.4,0,0,1,6,0,6,0,0,2,3
564.0,82.0,97.0,0,1,1,5,1,2,1,0,2,3
738.0,130.0,72.92307692307692,0,1,0,3,1,2,0,1,2,3
1056.0,78.0,55.72727272727273,0,0,0,9,0,4,0,0,2,3
400.0,59.0,46.6,0,0,1,3,2,4,1,0,2,3
603.0,149.0,93.16666666666667,0,1,1,0,0,7,0,0,2,3
1484.0,215.0,61.333333333333336,1,0,1,5,2,0,1,0,2,3
899.0,115.0,66.5,1,0,1,5,3,2,0,0,2,3
297.0,137.0,77.42857142857143,0,1,1,8,0,9,0,0,2,3
500.0,103.0,53.6,0,0,1,9,2,8,1,0,2,3
348.0,88.0,65.0,1,0,0,12,2,4,0,0,2,3
417.0,140.0,80.77777777777777,0,1,0,8,2,3,0,1,2,3
522.0,37.0,68.75,0,0,1,6,0,6,0,0,2,3
280.0,113.0,71.57142857142857,1,0,0,7,2,4,0,0,2,3
682.0,128.0,76.23076923076923,0,0,1,6,1,9,0,0,2,3
193.0,55.0,43.916666666666664,0,0,0,6,0,3,0,0,2,3
1221.0,158.0,53.40909090909091,0,0,1,6,0,2,0,1,2,3
134.0,25.0,75.0,0,0,1,6,0,8,0,0,2,3
272.0,148.0,86.42857142857143,0,1,1,10,1,2,0,0,2,3
1229.0,156.0,63.888888888888886,1,0,0,7,0,4,0,0,2,3
8.0,32.0,47.0,0,0,1,5,2,0,0,0,2,3
145.0,61.0,57.90909090909091,0,1,1,7,0,0,0,0,2,3
388.0,75.0,77.0,0,1,0,7,2,9,1,0,2,3
267.0,74.0,64.125,0,1,1,11,0,4,0,1,2,3
1420.0,162.0,66.4,0,0,1,2,1,-1,1,0,2,3
290.0,75.0,66.15384615384616,0,1,1,3,0,2,0,0,2,3
0.0,0.0,0.0,0,0,1,2,0,8,0,0,2,3
229.0,34.0,70.83333333333333,0,0,1,4,2,-1,0,1,2,3
736.0,93.0,77.9090909090909,0,1,0,0,0,1,0,0,2,3
619.0,104.0,87.16666666666667,0,1,1,6,1,8,0,0,2,3
664.0,106.0,84.6,0,0,1,6,1,6,0,0,2,3
161.0,86.0,79.875,0,1,0,6,1,3,0,0,2,3
179.0,11.0,60.666666666666664,0,0,1,10,1,8,1,0,2,3
1139.0,179.0,86.80952380952381,0,0,1,5,2,4,0,0,2,3
235.0,33.0,49.0,0,0,1,6,1,1,0,0,2,3
315.0,44.0,80.0,0,0,1,6,1,2,1,0,2,3
426.0,72.0,78.88888888888889,0,1,1,7,0,6,0,0,2,3
0.0,0.0,0.0,1,0,1,6,2,2,1,0,2,3
1431.0,51.0,48.5,0,0,1,10,0,6,0,0,2,3
255.0,39.0,54.8,0,0,1,3,2,0,0,0,2,3
7.0,15.0,0.0,0,0,1,0,0,4,0,0,2,3
40.0,16.0,0.0,0,0,1,0,0,7,0,0,2,3
86.0,48.0,45.5,0,0,0,6,1,5,0,1,2,3
1213.0,203.0,64.07142857142857,0,0,1,8,0,8,1,0,2,3
107.0,7.0,0.0,0,0,1,11,0,4,0,0,2,3
574.0,100.0,58.214285714285715,1,0,1,6,1,9,1,0,2,3
144.0,38.0,64.66666666666667,0,1,0,6,0,4,0,0,2,3
996.0,173.0,86.0625,0,1,1,3,0,4,0,0,2,3
228.0,65.0,49.666666666666664,0,0,1,1,0,5,0,0,2,3
102.0,56.0,94.33333333333333,0,1,1,4,0,-1,0,0,2,3
183.0,38.0,48.0,0,0,1,12,0,2,0,0,2,3
165.0,13.0,87.5,0,0,0,0,1,6,0,0,2,3
429.0,86.0,83.0,1,0,1,9,2,6,0,0,2,3
313.0,103.0,82.6,0,1,0,1,0,5,0,0,2,3
939.0,65.0,53.125,0,0,1,10,2,0,0,0,2,3
41.0,5.0,0.0,0,0,1,8,0,5,1,0,2,3
270.0,18.0,82.5,0,0,0,8,0,6,0,1,2,3
789.0,143.0,85.07692307692308,0,1,1,12,0,8,1,0,2,3
524.0,158.0,86.61111111111111,0,1,1,2,1,-1,0,0,2,3
756.0,195.0,82.375,0,0,0,7,1,6,1,0,2,3
946.0,160.0,87.375,0,1,1,4,0,-1,1,0,2,3
227.0,39.0,77.58333333333333,0,0,1,6,1,9,0,0,2,3
306.0,44.0,64.4,0,0,0,10,2,2,1,0,2,3
200.0,45.0,89.0,0,1,0,0,2,2,0,0,2,3
83.0,11.0,89.0,1,0,0,3,0,4,0,0,2,3
179.0,67.0,59.75,0,0,1,6,0,5,1,0,2,3
598.0,121.0,75.8,0,1,0,8,0,2,1,0,2,3
858.0,92.0,69.66666666666667,0,0,1,1,2,0,0,0,2,3
339.0,61.0,32.142857142857146,0,0,0,11,1,6,2,0,2,3
559.0,22.0,56.0,0,0,1,3,2,4,1,0,2,3
287.0,46.0,57.888888888888886,0,0,1,12,0,3,0,1,2,3
233.0,155.0,58.333333333333336,0,0,1,12,2,1,1,0,2,3
677.0,44.0,60.666666666666664,0,0,1,3,2,4,0,0,2,3
176.0,45.0,55.875,0,0,0,6,1,3,0,0,2,3
252.0,65.0,54.5,0,0,1,8,1,8,1,0,2,3
987.0,159.0,93.5625,0,1,1,4,1,-1,0,0,2,3
378.0,99.0,60.666666666666664,0,0,1,5,2,1,0,0,2,3
10.0,2.0,0.0,0,0,1,7,0,8,1,0,2,3
278.0,19.0,89.0,1,0,1,3,1,0,1,0,2,3
81.0,9.0,56.0,1,0,1,5,0,6,0,0,2,3
118.0,8.0,52.0,0,0,0,6,1,7,0,0,2,3
328.0,23.0,49.0,1,0,1,1,0,0,0,0,2,3
821.0,107.0,63.69230769230769,0,0,1,11,2,9,1,0,2,3
724.0,167.0,88.46153846153847,0,1,0,9,1,9,0,0,2,3
109.0,16.0,80.0,1,0,1,0,0,8,0,0,2,3
967.0,101.0,50.125,1,0,1,4,2,3,0,0,2,3
31.0,14.0,53.833333333333336,0,0,0,12,0,1,0,0,2,3
339.0,74.0,94.55555555555556,0,1,0,4,0,-1,1,0,2,3
138.0,22.0,79.33333333333333,1,0,0,1,2,5,0,1,2,3
201.0,27.0,81.66666666666667,1,0,1,7,0,6,0,1,2,3
162.0,54.0,70.33333333333333,0,0,1,6,0,5,0,0,2,3
194.0,25.0,67.5,0,0,0,3,0,7,0,0,2,3
746.0,118.0,89.61538461538461,0,1,0,11,0,1,0,0,2,3
406.0,144.0,73.0,0,1,1,6,0,7,0,0,2,3
3.0,1.0,0.0,1,0,1,11,0,2,0,0,2,3
2337.0,238.0,81.3076923076923,0,1,1,9,0,3,0,0,2,3
1303.0,98.0,80.16666666666667,0,0,1,6,0,4,0,0,2,3
298.0,89.0,95.5,1,0,1,7,0,8,0,0,2,3
217.0,20.0,88.25,0,0,0,6,4,5,0,0,2,3
172.0,38.0,49.875,0,0,0,3,2,1,1,0,2,3
269.0,60.0,71.28571428571429,1,0,1,5,0,4,0,0,2,3
279.0,73.0,58.0,0,1,1,5,1,0,0,0,2,3
0.0,0.0,0.0,1,0,0,4,0,3,0,0,2,3
268.0,85.0,83.55555555555556,0,1,1,12,1,4,0,0,2,3
348.0,42.0,54.333333333333336,0,0,1,5,2,5,0,0,2,3
612.0,93.0,61.44444444444444,0,1,1,3,0,0,0,0,2,3
125.0,6.0,66.0,0,0,1,7,1,6,0,0,2,3
0.0,0.0,0.0,1,0,0,1,0,2,0,0,2,3
666.0,36.0,40.4,0,0,0,11,1,2,1,0,2,3
255.0,88.0,52.0,0,0,1,9,2,5,0,0,2,3
333.0,93.0,83.33333333333333,0,1,1,12,1,4,1,0,2,3
258.0,20.0,63.0,0,0,0,9,2,8,1,0,2,3
204.0,27.0,77.22222222222223,0,1,1,11,0,5,0,0,2,3
117.0,41.0,12.4,0,0,1,11,0,3,0,0,2,3
113.0,8.0,0.0,1,0,0,8,0,3,0,1,2,3
423.0,103.0,67.5625,0,1,1,7,0,6,0,0,2,3
81.0,32.0,52.625,0,1,1,9,0,3,0,0,2,3
0.0,0.0,0.0,1,0,0,5,2,0,0,1,2,3
950.0,204.0,52.4,0,0,1,0,0,9,0,0,2,3
0.0,0.0,0.0,1,0,1,12,2,0,0,0,2,3
99.0,10.0,62.5,0,0,1,0,2,6,0,0,2,3
476.0,21.0,84.0,0,0,0,12,2,8,0,0,2,3
483.0,40.0,84.75,0,0,1,6,0,9,0,0,2,3
274.0,108.0,85.25,0,1,1,0,2,7,0,0,2,3
146.0,49.0,36.6,0,0,1,2,0,4,0,0,2,3
142.0,19.0,81.33333333333333,0,0,1,3,1,3,2,0,2,3
226.0,50.0,83.75,0,0,1,3,0,4,0,0,2,3
0.0,0.0,0.0,1,0,0,3,2,2,0,0,2,3
727.0,137.0,54.27272727272727,1,0,0,9,0,2,0,0,2,3
207.0,8.0,0.0,1,0,1,11,2,2,0,0,2,3
284.0,67.0,94.11111111111111,0,1,1,7,1,5,0,0,2,3
512.0,70.0,64.66666666666667,0,0,1,11,2,0,0,1,2,3
26.0,2.0,0.0,0,0,0,0,2,6,0,0,2,3
916.0,135.0,89.0,1,0,1,3,4,2,1,0,2,3
155.0,44.0,88.33333333333333,0,1,1,8,2,3,1,0,2,3
50.0,10.0,56.0,0,0,1,5,2,2,1,0,2,3
90.0,23.0,70.5,0,0,1,8,1,9,1,0,2,3
24.0,3.0,0.0,1,0,1,1,2,8,0,0,2,3
1077.0,200.0,86.75,0,1,1,8,2,7,0,0,2,3
454.0,81.0,77.0,0,0,1,11,0,1,0,0,2,3
255.0,63.0,75.66666666666667,0,1,0,5,2,0,0,0,2,3
87.0,7.0,22.0,0,0,1,8,2,2,1,0,2,3
1205.0,189.0,92.0625,0,1,1,0,0,5,0,0,2,3
81.0,12.0,78.0,0,0,0,2,0,2,0,0,2,3
761.0,69.0,90.83333333333333,0,0,1,6,1,8,0,0,2,3
1464.0,239.0,93.33333333333333,0,1,1,1,0,8,0,0,2,3
399.0,95.0,73.0,0,1,0,1,0,0,0,0,2,3
193.0,145.0,87.55555555555556,0,1,1,9,2,8,1,0,2,3
2972.0,176.0,27.75,0,0,1,12,2,1,1,0,2,3
531.0,26.0,81.0,0,0,1,0,2,2,1,0,2,3
215.0,66.0,97.77777777777777,0,1,1,11,1,7,0,0,2,3
305.0,70.0,80.375,0,0,1,0,0,8,0,1,2,3
341.0,23.0,61.75,0,1,0,5,2,4,0,0,2,3
780.0,181.0,67.07692307692308,0,0,1,3,1,1,1,0,2,3
247.0,44.0,59.666666666666664,0,1,1,10,2,0,0,1,2,3
1593.0,200.0,89.0,1,0,1,3,2,6,1,0,2,3
1612.0,190.0,88.19047619047619,0,1,0,6,1,1,0,0,2,3
705.0,61.0,67.0,0,0,1,1,2,2,0,0,2,3
900.0,176.0,94.28571428571429,0,1,1,5,0,5,0,0,2,3
1093.0,214.0,86.47619047619048,0,1,1,6,4,2,1,0,2,3
516.0,98.0,99.2,0,1,1,5,1,9,1,0,2,3
66.0,55.0,62.25,0,0,0,9,0,5,0,0,2,3
283.0,81.0,85.71428571428571,1,0,0,3,0,4,0,1,2,3
370.0,28.0,68.33333333333333,0,0,1,5,1,5,0,0,2,3
391.0,97.0,97.11111111111111,0,1,1,3,0,2,1,0,2,3
185.0,22.0,0.0,0,0,1,11,0,6,1,0,2,3
859.0,113.0,49.125,0,0,1,5,1,3,1,0,2,3
92.0,35.0,64.75,0,1,0,3,2,6,0,0,2,3
402.0,133.0,75.375,0,1,0,12,0,6,0,0,2,3
1391.0,201.0,63.916666666666664,0,0,1,10,2,0,1,0,2,3
572.0,134.0,78.1,0,0,1,11,2,0,0,0,2,3
41.0,3.0,0.0,1,0,1,4,0,1,0,0,2,3
715.0,127.0,67.58333333333333,0,1,0,9,0,8,0,0,2,3
269.0,14.0,33.0,0,0,0,8,2,3,0,0,2,3
719.0,44.0,87.5,1,0,1,5,3,2,0,0,2,3
743.0,106.0,92.0,0,1,1,11,0,6,2,0,2,3
127.0,11.0,0.0,1,0,1,10,2,3,0,0,2,3
617.0,100.0,82.0,0,1,1,1,0,8,0,0,2,3
474.0,108.0,33.8,0,0,1,12,2,1,0,0,2,3
1369.0,224.0,86.91666666666667,1,0,1,3,2,3,0,0,2,3
317.0,44.0,60.22222222222222,0,1,1,6,0,5,0,0,2,3
261.0,77.0,75.66666666666667,0,1,0,10,0,0,1,0,2,3
891.0,122.0,92.11111111111111,0,1,0,7,2,2,0,0,2,3
266.0,39.0,53.333333333333336,0,0,0,1,0,1,0,0,2,3
74.0,49.0,56.6,0,1,1,0,2,6,0,0,2,3
133.0,64.0,56.77777777777778,0,0,0,8,0,8,1,0,2,3
72.0,51.0,58.888888888888886,0,0,1,5,1,3,0,0,2,3
1543.0,120.0,59.45454545454545,0,0,1,3,0,2,0,1,2,3
100.0,19.0,65.66666666666667,0,0,1,1,0,4,0,1,2,3
2281.0,234.0,72.9375,0,1,1,1,2,3,1,0,2,3
588.0,66.0,73.66666666666667,0,0,1,1,2,1,0,0,2,3
563.0,82.0,80.3076923076923,0,0,1,7,0,4,0,0,2,3
237.0,85.0,88.22222222222223,0,1,1,7,1,9,1,0,2,3
473.0,163.0,63.8,0,1,1,9,0,7,1,0,2,3
295.0,24.0,52.0,0,0,0,5,2,0,0,1,2,3
438.0,7.0,67.5,1,0,0,5,1,8,1,0,2,3
106.0,24.0,47.25,0,0,0,9,0,3,0,0,2,3
1224.0,168.0,83.11111111111111,0,1,1,0,1,6,0,0,2,3
370.0,87.0,46.44444444444444,0,0,1,8,2,2,0,0,2,3
611.0,54.0,45.5,0,0,0,0,2,7,1,0,2,3
1669.0,208.0,81.0,0,1,1,10,0,5,0,0,2,3
312.0,24.0,64.25,0,0,0,0,2,6,1,0,2,3
78.0,20.0,73.0,0,0,1,1,0,0,0,0,2,3
527.0,48.0,67.25,0,0,1,11,0,3,1,0,2,3
749.0,108.0,86.45454545454545,0,1,0,3,0,4,0,0,2,3
151.0,75.0,63.5,0,0,1,6,0,5,0,0,2,3
98.0,23.0,72.33333333333333,1,0,1,9,2,2,0,0,2,3
501.0,34.0,100.0,1,0,0,8,2,3,0,0,2,3
649.0,141.0,88.6470588235294,0,1,1,12,1,8,0,0,2,3
330.0,27.0,57.0,1,0,1,3,0,6,0,0,2,3
1086.0,119.0,60.375,0,0,1,7,0,8,1,0,2,3
1023.0,137.0,86.5,0,1,1,6,1,8,0,0,2,3
259.0,26.0,80.66666666666667,0,0,1,11,0,1,0,0,2,3
968.0,123.0,89.25,1,0,1,5,0,3,0,0,2,3
138.0,54.0,69.42857142857143,0,0,1,11,0,0,0,0,2,3
698.0,104.0,57.76923076923077,0,0,0,2,0,0,0,0,2,3
542.0,134.0,71.63636363636364,0,0,1,11,0,6,0,0,2,3
298.0,37.0,76.0,1,0,1,11,2,2,0,0,2,3
217.0,65.0,97.77777777777777,0,1,0,6,4,9,1,0,2,3
1631.0,170.0,79.92307692307692,0,0,0,3,2,0,0,1,2,3
285.0,91.0,56.166666666666664,1,0,1,4,0,1,1,0,2,3
172.0,74.0,62.333333333333336,1,1,0,5,2,4,0,1,2,3
1095.0,214.0,85.05263157894737,0,1,1,9,1,5,1,0,2,3
674.0,156.0,73.66666666666667,0,0,1,3,0,2,0,0,2,3
1303.0,205.0,69.33333333333333,0,1,0,8,2,2,1,0,2,3
1052.0,88.0,75.21428571428571,1,0,1,3,0,2,0,0,2,3
144.0,45.0,51.44444444444444,0,0,0,2,1,7,0,0,2,3
483.0,84.0,63.2,0,0,1,10,2,1,0,1,2,3
334.0,15.0,100.0,1,0,0,0,2,2,0,0,2,3
1265.0,100.0,43.583333333333336,0,0,0,3,3,5,0,0,2,3
402.0,151.0,61.22222222222222,0,1,1,12,1,7,0,0,2,3
122.0,23.0,18.0,0,0,0,10,2,0,0,0,2,3
249.0,33.0,78.0,0,0,0,6,1,3,0,0,2,3
1936.0,108.0,84.6,0,0,1,11,0,2,0,0,2,3
310.0,60.0,77.91666666666667,1,0,1,1,2,3,0,0,2,3
249.0,7.0,67.0,0,0,1,1,1,8,1,0,2,3
578.0,42.0,84.0,0,0,1,10,0,2,1,0,2,3
47.0,49.0,85.83333333333333,0,1,1,11,0,7,0,0,2,3
259.0,63.0,74.125,0,0,1,1,0,6,1,0,2,3
160.0,95.0,84.55555555555556,0,1,1,6,0,3,0,0,2,3
370.0,81.0,31.5,0,0,0,8,2,9,1,0,2,3
403.0,143.0,73.8125,0,1,1,11,0,3,1,0,2,3
91.0,20.0,62.0,0,0,0,6,0,4,0,0,2,3
1032.0,166.0,54.625,0,1,0,3,0,3,0,0,2,3
503.0,31.0,100.0,0,0,1,8,2,6,0,0,2,3
172.0,63.0,47.214285714285715,0,1,1,0,0,4,0,0,2,3
823.0,174.0,57.875,0,1,1,5,0,1,0,0,2,3
383.0,74.0,58.6,0,0,1,10,1,0,0,0,2,3
586.0,104.0,63.904761904761905,0,0,1,7,1,1,0,0,2,3
104.0,32.0,56.166666666666664,0,1,0,12,0,7,0,0,2,3
7.0,3.0,0.0,1,0,1,3,0,4,1,1,2,3
84.0,36.0,67.5,0,1,1,0,0,8,0,0,2,3
164.0,20.0,61.285714285714285,0,0,1,6,1,7,0,0,2,3
399.0,91.0,31.6,0,0,0,1,0,2,0,0,2,3
139.0,80.0,84.44444444444444,0,1,1,0,0,6,0,0,2,3
511.0,103.0,81.23076923076923,0,1,1,0,2,7,0,1,2,3
1142.0,239.0,80.375,0,1,1,8,2,2,0,1,2,3
300.0,46.0,72.5,0,0,1,1,2,4,0,0,2,3
1871.0,151.0,74.6,0,0,0,2,0,0,0,0,2,3
1598.0,199.0,86.57894736842105,0,1,0,12,1,4,1,0,2,3
159.0,81.0,42.25,0,0,1,1,2,4,0,0,2,3
511.0,56.0,84.75,0,1,1,9,1,6,0,0,2,3
99.0,37.0,46.375,0,0,1,2,1,8,1,0,2,3
675.0,128.0,76.22222222222223,0,1,1,6,4,9,1,0,2,3
3417.0,186.0,83.53333333333333,0,0,1,0,0,2,1,0,2,3
408.0,73.0,56.111111111111114,0,0,1,11,2,6,1,0,2,3
19.0,27.0,68.25,0,0,1,6,0,6,0,1,2,3
160.0,14.0,60.5,0,0,1,9,0,8,0,0,2,3
608.0,16.0,87.4,0,0,0,6,0,5,0,1,2,3
117.0,60.0,51.92307692307692,0,1,1,3,4,3,1,0,2,3
54.0,6.0,0.0,1,0,0,0,2,5,1,0,2,3
646.0,58.0,83.0,0,0,1,6,1,4,0,0,2,3
313.0,40.0,74.0,0,0,1,4,2,5,0,0,2,3
1054.0,166.0,74.3076923076923,0,0,1,6,1,4,0,0,2,3
302.0,93.0,69.57142857142857,0,1,1,2,0,3,0,0,2,3
166.0,9.0,66.0,0,0,1,3,0,1,0,0,2,3
278.0,68.0,91.22222222222223,0,1,1,12,0,6,0,0,2,3
274.0,69.0,77.33333333333333,0,1,1,7,1,5,1,0,2,3
231.0,20.0,56.0,0,0,1,2,0,5,1,0,2,3
358.0,148.0,98.33333333333333,0,1,0,8,2,6,1,0,2,3
42.0,48.0,54.0,0,0,1,4,2,-1,1,0,2,3
1319.0,168.0,83.57142857142857,0,1,1,6,2,3,0,0,2,3
116.0,20.0,65.5,0,0,1,6,0,4,1,0,2,3
126.0,5.0,0.0,0,0,1,11,2,2,0,0,2,3
189.0,98.0,84.66666666666667,0,1,1,0,0,9,0,0,2,3
477.0,39.0,97.0,0,0,1,6,1,0,1,0,2,3
497.0,109.0,87.8,0,0,1,6,0,6,1,0,2,3
329.0,130.0,59.0,0,0,1,0,2,8,0,0,2,3
551.0,50.0,65.11111111111111,1,1,0,6,1,4,0,0,2,3
25.0,7.0,0.0,1,0,0,5,2,0,0,0,2,3
32.0,5.0,0.0,1,0,0,8,1,7,0,0,2,3
426.0,90.0,89.44444444444444,0,1,0,6,0,2,0,0,2,3
0.0,0.0,0.0,1,0,1,0,1,9,0,0,2,3
373.0,96.0,89.66666666666667,0,1,1,4,0,7,0,0,2,3
8.0,1.0,0.0,1,0,0,7,1,2,1,1,2,3
542.0,114.0,87.4,0,1,0,6,1,8,0,0,2,3
350.0,63.0,61.2,0,1,0,3,0,5,1,0,2,3
270.0,14.0,22.0,1,0,1,12,1,5,0,0,2,3
753.0,93.0,64.83333333333333,0,1,0,2,4,-1,0,0,2,3
381.0,6.0,67.5,0,0,1,2,1,-1,1,0,2,3
186.0,56.0,86.0,1,0,1,8,0,4,1,0,2,3
883.0,101.0,85.375,0,1,0,9,0,8,0,1,2,3
1.0,27.0,81.0,0,0,1,2,0,5,1,0,2,3
81.0,7.0,11.0,0,0,0,9,0,8,0,1,2,3
103.0,68.0,38.5,0,0,0,6,1,7,0,0,2,3
577.0,56.0,49.6,0,0,1,0,0,5,0,0,2,3
746.0,155.0,83.14285714285714,1,0,0,11,0,6,1,0,2,3
1309.0,187.0,95.19047619047619,0,1,1,6,1,8,1,0,2,3
0.0,0.0,0.0,1,0,1,4,0,7,1,0,2,3
116.0,41.0,69.5,0,1,1,3,0,9,0,0,2,3
444.0,37.0,37.5,0,0,0,3,0,4,1,0,2,3
598.0,94.0,63.714285714285715,0,0,1,10,2,4,0,0,2,3
137.0,25.0,45.25,0,0,1,11,0,5,0,0,2,3
622.0,99.0,63.42857142857143,1,0,0,1,2,3,1,1,2,3
1036.0,173.0,69.8,0,1,1,11,2,1,0,0,2,3
353.0,132.0,80.23809523809524,0,1,1,10,0,2,0,0,2,3
215.0,83.0,94.77777777777777,0,1,1,9,1,3,1,0,2,3
209.0,43.0,78.5,0,0,1,10,2,2,0,0,2,3
0.0,0.0,0.0,1,0,1,9,3,3,0,0,2,3
335.0,59.0,83.66666666666667,0,0,1,0,0,8,0,0,2,3
375.0,16.0,100.0,0,0,1,11,0,0,0,0,2,3
223.0,16.0,51.0,0,0,1,2,4,-1,1,0,2,3
175.0,5.0,56.0,1,0,0,8,0,9,0,0,2,3
464.0,100.0,71.0,0,0,1,2,2,7,0,0,2,3
898.0,93.0,81.5,0,0,1,4,2,2,1,0,2,3
474.0,97.0,58.333333333333336,0,0,1,10,2,1,0,0,2,3
536.0,40.0,56.0,0,0,1,7,0,6,0,0,2,3
48.0,37.0,57.333333333333336,0,1,1,4,0,-1,0,0,2,3
113.0,7.0,0.0,1,0,1,0,0,9,0,1,2,3
826.0,161.0,87.44444444444444,0,1,1,0,1,7,0,0,2,3
100.0,9.0,65.5,1,0,1,9,2,6,0,0,2,3
243.0,76.0,44.7,0,0,0,0,2,4,0,0,2,3
724.0,99.0,98.8,0,1,0,5,1,2,1,0,2,3
67.0,13.0,0.0,1,0,1,10,0,7,0,0,2,3
1955.0,182.0,63.266666666666666,0,1,1,12,2,8,0,0,2,3
59.0,29.0,78.0,0,0,1,7,2,6,1,0,2,3
634.0,130.0,85.08333333333333,1,0,1,9,2,4,0,0,2,3
1056.0,158.0,86.16666666666667,0,0,1,4,0,3,0,0,2,3
157.0,58.0,58.46153846153846,0,0,0,3,4,2,1,0,2,3
144.0,95.0,74.85714285714286,1,0,1,0,2,9,0,0,2,3
1266.0,172.0,88.25,0,1,1,9,1,7,1,0,2,3
968.0,151.0,93.55555555555556,0,1,1,12,0,5,0,0,2,3
864.0,190.0,89.07692307692308,0,1,1,11,0,6,0,0,2,3
273.0,38.0,56.333333333333336,0,0,1,6,0,9,1,0,2,3
603.0,130.0,89.57142857142857,0,0,1,4,2,-1,0,0,2,3
0.0,0.0,0.0,1,0,1,4,2,-1,1,0,2,3
571.0,103.0,87.0625,0,1,1,9,0,2,0,0,2,3
570.0,179.0,79.3076923076923,0,1,1,9,1,8,0,0,2,3
763.0,134.0,77.22222222222223,0,1,1,5,1,9,0,0,2,3
300.0,54.0,80.33333333333333,0,1,1,1,1,8,0,0,2,3
784.0,40.0,75.0,0,0,1,10,2,2,1,0,2,3
1180.0,174.0,63.625,0,0,1,5,0,2,1,0,2,3
1450.0,166.0,72.72727272727273,1,1,1,3,0,2,0,0,2,3
1311.0,176.0,77.33333333333333,0,0,1,7,0,3,1,0,2,3
0.0,0.0,0.0,1,0,1,8,0,4,0,0,2,3
0.0,0.0,0.0,1,0,0,4,1,-1,0,0,2,3
835.0,166.0,79.68181818181819,0,1,1,7,1,2,0,0,2,3
0.0,3.0,0.0,0,0,0,4,0,1,0,0,2,3
279.0,119.0,78.33333333333333,0,1,1,1,2,6,0,0,2,3
549.0,106.0,60.2,1,0,1,1,0,1,0,0,2,3
541.0,79.0,49.333333333333336,0,1,0,3,0,4,1,0,2,3
203.0,35.0,62.875,0,0,1,8,0,0,0,0,2,3
609.0,36.0,74.42857142857143,0,0,1,6,1,6,0,0,2,3
1422.0,207.0,77.77777777777777,0,1,1,7,0,7,0,0,2,3
416.0,91.0,64.57142857142857,0,0,1,3,0,5,1,0,2,3
2388.0,220.0,75.52380952380952,0,1,1,3,0,3,1,0,2,3
881.0,174.0,80.2,0,0,0,12,0,1,0,0,2,3
642.0,114.0,96.5,1,0,1,7,0,4,0,0,2,3
187.0,42.0,43.75,0,0,0,3,0,8,0,0,2,3
93.0,7.0,100.0,1,0,0,12,0,5,0,0,2,3
390.0,121.0,74.28571428571429,0,0,1,7,2,6,0,0,2,3
381.0,18.0,11.0,0,0,1,7,2,3,1,0,2,3
1450.0,147.0,78.42857142857143,0,0,0,5,0,8,0,0,2,3
355.0,91.0,83.33333333333333,0,1,1,4,1,-1,0,0,2,3
